"LSOA11CD","imdscore","imdrank"
"E01004085",10.003,24224
"E01004108",16.102,17540
"E01004109",16.477,17223
"E01004093",5.61,29613
"E01004094",6.313,28796
"E01004095",5.867,29345
"E01004114",4.935,30363
"E01032623",3.498,31738
"E01024609",78.722,46
"E01024610",49.886,2240
"E01024611",48.226,2564
"E01024612",46.5,2887
"E01024613",63.11,674
"E01024614",62.257,739
"E01024615",63.789,626
"E01024616",43.773,3474
"E01024585",37.626,5251
"E01024587",25.293,10709
"E01024588",18.394,15547
"E01024589",16.748,16970
"E01024595",19.215,14856
"E01024598",19.567,14610
"E01024619",18.567,15420
"E01024621",58.784,1036
"E01032653",17.278,16518
"E01032654",17.659,16181
"E01024594",17.642,16188
"E01024596",33.203,6841
"E01024597",58.626,1053
"E01024620",26.565,9966
"E01024580",68.038,366
"E01024581",50.645,2109
"E01024586",25.128,10800
"E01024618",59.04,1013
"E01024576",11.865,21952
"E01024577",19.513,14648
"E01024578",13.353,20324
"E01024579",22.919,12103
"E01024583",30.521,7983
"E01032655",5.484,29767
"E01032656",13.05,20626
"E01024570",22.967,12063
"E01024571",15.322,18302
"E01024572",12.738,20971
"E01024573",13.502,20156
"E01024575",9.248,25148
"E01024554",13.45,20225
"E01024561",21.839,12850
"E01024567",28.205,9071
"E01024568",15.067,18574
"E01024582",23.053,12006
"E01024559",28.422,8952
"E01024584",43.195,3609
"E01024590",68.811,329
"E01024599",30.535,7977
"E01024608",31.64,7459
"E01024591",25.988,10294
"E01024592",11.636,22223
"E01024593",22.775,12216
"E01024600",33.198,6845
"E01024601",20.277,14003
"E01024560",25.09,10812
"E01024562",19.532,14636
"E01024569",11.527,22348
"E01024630",13.919,19712
"E01024632",5.529,29707
"E01024606",15.908,17720
"E01024628",14.401,19235
"E01024629",5.637,29597
"E01024631",4.287,31008
"E01032735",7.237,27705
"E01032737",12.018,21783
"E01024564",10.431,23687
"E01024603",10.708,23362
"E01024604",35.665,5892
"E01024605",9.718,24554
"E01024626",6.452,28645
"E01024627",37.655,5242
"E01024551",18.282,15627
"E01024552",28.925,8732
"E01024553",13.773,19856
"E01024563",53.636,1649
"E01024602",14.092,19535
"E01024625",10.553,23546
"E01024565",20.17,14096
"E01024566",22.133,12654
"E01024622",23.934,11473
"E01024623",19.567,14609
"E01024624",22.187,12619
"E01024555",15.214,18425
"E01024556",16.982,16766
"E01024557",16.565,17148
"E01024558",13.071,20608
"E01015519",20.161,14102
"E01015520",11.058,22948
"E01015521",4.324,30974
"E01015522",10.096,24088
"E01015523",6.758,28294
"E01015524",11.941,21868
"E01015543",31.444,7553
"E01015544",51.461,1974
"E01015545",58.654,1049
"E01015546",56.784,1256
"E01015513",10.094,24090
"E01015514",9.16,25246
"E01015515",4.974,30319
"E01015516",19.944,14288
"E01015517",8.655,25897
"E01015555",16.659,17060
"E01015556",9.749,24519
"E01015557",8.903,25569
"E01015558",42.204,3862
"E01015559",14.362,19271
"E01015560",11.412,22510
"E01015526",11.245,22718
"E01015528",35.969,5786
"E01015529",20.138,14129
"E01015530",32.832,6989
"E01015506",40.191,4454
"E01015507",57.244,1199
"E01015527",28.329,8998
"E01015580",24.789,10973
"E01015473",8.314,26343
"E01015474",11.509,22369
"E01015547",5.699,29519
"E01015548",7.045,27913
"E01015549",10.323,23817
"E01015550",10.91,23102
"E01015551",9.026,25422
"E01015552",10.864,23170
"E01015553",8.435,26191
"E01015554",18.073,15822
"E01015508",45.444,3095
"E01015509",21.445,13126
"E01015510",29.285,8571
"E01015511",25.574,10539
"E01015562",10.351,23771
"E01015563",2.649,32323
"E01015565",9.009,25447
"E01015566",6.781,28263
"E01015578",25.745,10439
"E01015579",14.046,19585
"E01015581",13.128,20544
"E01015582",12.727,20985
"E01032708",15.406,18233
"E01032716",18.415,15535
"E01015481",7.781,27021
"E01015482",7.542,27310
"E01015483",7.233,27710
"E01015484",8.554,26047
"E01015485",6.832,28195
"E01015486",10.496,23616
"E01015561",9.003,25456
"E01015564",5.512,29728
"E01015567",11.141,22847
"E01015568",12.722,20988
"E01015475",23.205,11913
"E01015476",40.491,4377
"E01015477",30.643,7933
"E01015480",22.792,12202
"E01015538",45.711,3029
"E01015572",47.309,2733
"E01015573",41.417,4087
"E01015575",52.057,1867
"E01015479",19.334,14764
"E01015493",12.924,20756
"E01015574",13.833,19799
"E01015576",10.84,23202
"E01015499",4.917,30385
"E01015500",10.894,23122
"E01015504",6.298,28817
"E01015505",18.918,15124
"E01015494",23.125,11964
"E01015496",14.792,18855
"E01015497",15.264,18368
"E01032714",25.595,10527
"E01032715",23.951,11455
"E01015537",37.616,5256
"E01015539",34.32,6405
"E01015540",38.107,5095
"E01015541",43.355,3575
"E01015542",41.776,3978
"E01015478",15.543,18103
"E01015498",8.804,25688
"E01015532",14.778,18871
"E01032706",5.786,29417
"E01032707",6.306,28805
"E01015501",7.98,26769
"E01015502",27.21,9601
"E01015503",31.932,7355
"E01015569",26.089,10240
"E01015570",36.303,5665
"E01015571",18.279,15630
"E01015487",9.179,25221
"E01015488",29.295,8561
"E01015489",11.241,22725
"E01015490",12.423,21315
"E01015491",30.379,8054
"E01015492",23.593,11692
"E01015533",4.399,30889
"E01015534",8.506,26100
"E01015535",6.636,28438
"E01015536",9.916,24335
"E01015583",11.683,22173
"E01015584",9.54,24774
"E01015585",15.55,18090
"E01015586",7.482,27384
"E01015587",16.863,16870
"E01015588",10.231,23922
"E01015525",6.853,28160
"E01032700",2.849,32207
"E01032703",6.826,28203
"E01032705",10.644,23441
"E01032709",9.359,25008
"E01032713",6.285,28826
"E01032701",7.591,27259
"E01032702",7.169,27784
"E01032704",8.874,25600
"E01032711",5.816,29387
"E01032712",9.826,24437
"E01015471",5.877,29337
"E01015472",9.246,25150
"E01015512",2.235,32538
"E01015518",2.906,32171
"E01032710",5.762,29443
"E01006053",10.342,23784
"E01006054",32.431,7146
"E01006055",13.033,20643
"E01006057",13.798,19830
"E01006058",18.785,15242
"E01006059",13.761,19864
"E01005938",29.703,8377
"E01005939",11.786,22046
"E01005940",16.717,17009
"E01005955",8.411,26220
"E01006056",48.598,2494
"E01006061",28.542,8898
"E01006062",4.636,30664
"E01006063",12.525,21181
"E01005936",16.184,17473
"E01005937",30.287,8111
"E01005945",51.136,2031
"E01005946",35.453,5974
"E01005947",53.235,1698
"E01005954",32.313,7196
"E01005956",16.648,17067
"E01005957",23.53,11728
"E01005958",40.247,4441
"E01005959",41.515,4055
"E01005933",56.361,1298
"E01005934",25.766,10427
"E01005935",63.482,656
"E01005949",36.514,5597
"E01005960",39.791,4567
"E01005941",47.549,2685
"E01005942",16.046,17598
"E01005943",21.228,13283
"E01005944",19.026,15024
"E01006060",47.018,2776
"E01006064",51.223,2014
"E01006065",44.467,3313
"E01006066",32.239,7225
"E01006067",10.339,23789
"E01006068",34.144,6476
"E01006069",40.304,4427
"E01006073",32,7329
"E01005993",20.938,13514
"E01005995",10.575,23523
"E01005996",22.278,12558
"E01005997",28.026,9152
"E01006000",44.666,3258
"E01005994",22.91,12112
"E01005999",39.427,4676
"E01006002",23.989,11435
"E01006004",16.183,17474
"E01006005",44.654,3261
"E01006007",27.674,9367
"E01005998",28.181,9082
"E01006001",23.839,11526
"E01006003",24.115,11366
"E01006006",19.882,14353
"E01005948",62.843,697
"E01005950",43.588,3527
"E01005951",36.875,5492
"E01005952",69.234,299
"E01005953",45.764,3019
"E01005961",19.094,14961
"E01005962",15.352,18276
"E01005968",15.563,18074
"E01005969",15.044,18595
"E01006022",22.91,12110
"E01006023",47.294,2736
"E01006070",15.876,17749
"E01006071",6.441,28655
"E01006072",3.192,31954
"E01006009",24.504,11139
"E01006017",7.256,27680
"E01006018",10.764,23295
"E01006021",20.251,14023
"E01006008",18.775,15252
"E01006010",39.519,4645
"E01006012",23.77,11564
"E01006015",9.877,24374
"E01006016",59.074,1011
"E01006011",44.347,3338
"E01006013",17.543,16288
"E01006014",30.776,7864
"E01006019",50.622,2116
"E01006020",27.455,9487
"E01005963",16.585,17130
"E01005964",18.671,15334
"E01005965",39.57,4624
"E01005966",28.326,9002
"E01005967",41.487,4066
"E01006031",50.214,2190
"E01006032",42.937,3671
"E01006033",40.444,4385
"E01006034",30.779,7861
"E01006035",32.566,7094
"E01006036",36.817,5509
"E01005970",15.253,18382
"E01005972",32.853,6979
"E01005974",36.115,5721
"E01005975",30.768,7870
"E01006024",8.276,26395
"E01006026",23.438,11780
"E01006037",8.178,26521
"E01006038",17.557,16274
"E01006047",21.943,12785
"E01006048",16.41,17282
"E01006049",22.495,12397
"E01006051",16.276,17398
"E01005985",14.139,19495
"E01005987",16.482,17214
"E01005988",8.41,26222
"E01005990",17.875,15998
"E01005991",19.163,14905
"E01005971",24.679,11024
"E01005986",23.014,12032
"E01005989",10.237,23918
"E01005992",29.263,8580
"E01005973",14.968,18670
"E01005976",38.991,4803
"E01005977",21.212,13300
"E01005978",41.186,4167
"E01006025",60.257,910
"E01006027",63.862,617
"E01006050",63.626,640
"E01006052",53.579,1656
"E01006028",46.943,2788
"E01006029",38.495,4957
"E01006030",36.831,5506
"E01006039",34.032,6513
"E01006040",48.562,2499
"E01006041",30.71,7896
"E01005979",29.352,8535
"E01005980",37.206,5375
"E01005981",42.453,3788
"E01005982",33.226,6835
"E01005983",11.699,22162
"E01005984",51.388,1986
"E01006042",14.581,19051
"E01006043",22.811,12192
"E01006044",19.089,14972
"E01006045",9.918,24330
"E01006046",10.901,23112
"E01029846",13.514,20141
"E01029847",6.724,28327
"E01029848",6.394,28711
"E01029852",20.902,13543
"E01029853",18.462,15495
"E01029854",4.793,30502
"E01029835",45.977,2989
"E01029836",21.642,12975
"E01029849",29.174,8627
"E01029850",30.812,7846
"E01029851",23.989,11434
"E01029820",25.513,10571
"E01029821",14.859,18786
"E01029822",5.157,30131
"E01029824",39.989,4503
"E01029841",16.851,16880
"E01029823",11.065,22937
"E01029831",25.508,10577
"E01029832",14.624,19014
"E01029834",24.71,11007
"E01029844",10.609,23480
"E01029833",13.368,20305
"E01029837",16.355,17336
"E01029838",23.841,11524
"E01029839",4.201,31087
"E01029825",12.031,21767
"E01029826",14.971,18668
"E01029827",39.84,4552
"E01029828",51.009,2053
"E01029830",23.966,11448
"E01029840",46.779,2831
"E01029842",39.538,4636
"E01029843",36.028,5755
"E01029845",61.795,774
"E01029859",39.501,4654
"E01029855",15.872,17753
"E01029856",11.647,22212
"E01029857",21.961,12780
"E01029858",11.029,22977
"E01029865",7.537,27315
"E01029860",7.234,27707
"E01029861",12.409,21327
"E01029862",6.086,29084
"E01029863",11.053,22953
"E01029864",5.363,29925
"E01029829",17.535,16293
"E01029867",28.435,8946
"E01029868",5.167,30118
"E01029869",16.79,16928
"E01032901",7.587,27266
"E01032902",12.742,20968
"E01030855",4.167,31117
"E01030856",7.143,27824
"E01030859",11.601,22265
"E01030860",9.344,25027
"E01030844",8.056,26667
"E01030845",10.281,23868
"E01030846",8.855,25629
"E01030857",13.939,19696
"E01030858",11.303,22632
"E01030828",5.697,29523
"E01030829",10.06,24143
"E01030830",6.358,28750
"E01030850",13.726,19904
"E01030851",12.423,21314
"E01030861",7.326,27592
"E01030820",5.13,30167
"E01030847",10.336,23796
"E01030848",10.137,24036
"E01030831",3.072,32056
"E01030832",11.74,22099
"E01030836",7.395,27500
"E01030837",3.892,31387
"E01030838",10.868,23158
"E01030839",4.405,30878
"E01030840",10.811,23241
"E01030841",2.131,32577
"E01030842",14.475,19166
"E01030843",14.217,19417
"E01030812",19.905,14327
"E01030813",8.091,26635
"E01030814",17.55,16281
"E01030815",18.448,15509
"E01030824",22.916,12105
"E01030825",9.047,25393
"E01030826",12.278,21476
"E01030827",15.485,18159
"E01030821",5.142,30152
"E01030822",8.002,26739
"E01030833",11.883,21937
"E01030834",17.789,16070
"E01030835",8.033,26698
"E01030816",22.811,12191
"E01030817",7.38,27521
"E01030818",15.004,18634
"E01030819",17.102,16661
"E01030823",6.331,28781
"E01030852",19.632,14562
"E01030853",9.042,25399
"E01030854",5.993,29195
"E01032571",8.765,25754
"E01029258",7.576,27280
"E01029259",18.245,15663
"E01029260",6.014,29164
"E01029268",17.841,16030
"E01029276",9.872,24382
"E01029278",12.184,21584
"E01029290",15.277,18360
"E01029306",16.789,16930
"E01029319",9.179,25220
"E01029267",11.672,22186
"E01029320",15.858,17772
"E01029321",14.649,18991
"E01029297",50.374,2163
"E01029298",25.313,10695
"E01029304",32.001,7327
"E01029305",16.499,17205
"E01029307",33.081,6887
"E01029271",12.501,21209
"E01029273",8.175,26526
"E01029274",9.275,25115
"E01029275",13.224,20436
"E01029279",17.925,15961
"E01029282",8.901,25572
"E01029291",27.743,9324
"E01029294",7.87,26910
"E01029317",13.795,19835
"E01029318",7.216,27725
"E01029285",14.272,19372
"E01029287",18.145,15759
"E01029288",13.729,19901
"E01029289",17.246,16535
"E01029299",34.509,6339
"E01029300",16.12,17519
"E01029256",13.596,20049
"E01029257",20.089,14174
"E01029277",10.866,23163
"E01032651",10.323,23816
"E01032652",16.417,17276
"E01029280",28.484,8920
"E01029281",23.046,12015
"E01029283",17.905,15979
"E01029292",55.941,1353
"E01029293",54.726,1510
"E01029266",15.461,18179
"E01029284",31.071,7727
"E01029286",18.458,15500
"E01029301",19.532,14639
"E01029303",3.861,31413
"E01029263",4.821,30473
"E01029264",4.902,30396
"E01029265",3.916,31368
"E01029302",4.718,30585
"E01029308",3.821,31450
"E01029309",23.613,11674
"E01029311",38.288,5043
"E01029312",14.31,19327
"E01029313",18.318,15608
"E01029316",16.15,17499
"E01029262",11.23,22735
"E01029269",13.354,20318
"E01029310",4.625,30676
"E01029314",18.269,15640
"E01029315",5.953,29237
"E01029261",15.5,18145
"E01029270",13.8,19827
"E01029295",5.681,29551
"E01029296",9.006,25451
"E01020243",14.369,19267
"E01020262",23.046,12014
"E01020263",14.006,19627
"E01020274",15.491,18155
"E01020240",10.424,23696
"E01020241",14.961,18682
"E01020242",2.099,32589
"E01020244",16.448,17249
"E01020245",12.809,20899
"E01020205",13.623,20019
"E01020258",12.477,21240
"E01020259",19.563,14612
"E01020273",11.854,21964
"E01020203",4.048,31235
"E01020206",11.872,21947
"E01020220",19.029,15020
"E01020221",16.939,16804
"E01020222",5.121,30178
"E01020223",17.184,16599
"E01020229",32.441,7143
"E01020230",14.64,18998
"E01020231",14.154,19483
"E01020232",18.691,15316
"E01020228",30.977,7764
"E01020233",11.679,22179
"E01020234",21.891,12815
"E01020235",21.072,13402
"E01020202",14.094,19532
"E01020204",16.325,17369
"E01020236",7.015,27959
"E01020237",16.735,16990
"E01020265",8.083,26641
"E01020266",8.238,26440
"E01020267",12.25,21507
"E01020268",11.716,22138
"E01020270",10.35,23773
"E01020250",10.029,24180
"E01020252",23.736,11597
"E01020253",4.626,30673
"E01020254",23.159,11943
"E01020255",14.941,18699
"E01020257",5.78,29423
"E01020264",28.408,8960
"E01020269",38.262,5053
"E01020271",24.15,11348
"E01020272",33.311,6797
"E01020200",9.005,25452
"E01020201",9.161,25242
"E01020251",10.533,23571
"E01020260",8.49,26122
"E01020261",10.062,24140
"E01020208",21.378,13183
"E01020209",14.846,18799
"E01020210",5.231,30056
"E01020219",12.916,20765
"E01020191",20.778,13637
"E01020194",4.542,30755
"E01020207",16.76,16959
"E01020256",19.081,14981
"E01020211",36.033,5751
"E01020217",24.024,11419
"E01020218",31.725,7428
"E01020224",18.354,15575
"E01020216",34.441,6361
"E01020225",27.866,9242
"E01020226",16.337,17362
"E01020227",15.346,18280
"E01020212",32.739,7029
"E01020213",20.038,14216
"E01020214",13.702,19931
"E01020215",6.632,28443
"E01020195",17.065,16703
"E01020196",21.99,12758
"E01020197",10.001,24226
"E01020198",25.801,10407
"E01020199",21.582,13010
"E01020246",15.584,18053
"E01020247",22.591,12326
"E01020248",9.303,25084
"E01020249",11.146,22834
"E01020192",9.369,24996
"E01020193",12.971,20702
"E01020238",9.375,24991
"E01020239",6.917,28083
"E01014171",18.852,15184
"E01014172",7.309,27607
"E01014173",14.729,18912
"E01014174",3.958,31325
"E01014112",11.046,22961
"E01014131",13.211,20450
"E01014132",3.182,31964
"E01014135",18.152,15754
"E01014175",17.016,16744
"E01014176",7.448,27433
"E01014177",5.544,29685
"E01014178",18.835,15208
"E01014111",9.678,24608
"E01014167",8.921,25547
"E01014168",6.531,28559
"E01014170",7.975,26776
"E01014125",41.377,4104
"E01014126",31.495,7530
"E01014127",43.121,3622
"E01014128",22.992,12045
"E01014169",22.24,12573
"E01014129",33.982,6529
"E01014130",8.982,25482
"E01014179",8.829,25659
"E01014180",16.692,17029
"E01014189",14.018,19618
"E01014190",4.77,30528
"E01014102",5.963,29226
"E01014103",7.849,26929
"E01014138",23.849,11520
"E01014140",36.476,5609
"E01014205",11.178,22791
"E01014206",25.804,10405
"E01014207",17.777,16084
"E01014208",33.473,6716
"E01014209",24.283,11266
"E01014137",11.821,22007
"E01014139",32.001,7328
"E01014141",26.95,9745
"E01014142",53.416,1678
"E01014143",36.725,5536
"E01014136",23.861,11514
"E01014148",13.327,20341
"E01014149",19.703,14509
"E01014202",12.794,20912
"E01014203",8.594,25994
"E01014204",11.376,22547
"E01014104",27.917,9215
"E01014105",36.003,5766
"E01014113",48.905,2436
"E01014114",12.633,21086
"E01014133",16.772,16946
"E01014134",7.407,27490
"E01014144",38.016,5125
"E01014145",31.091,7715
"E01014185",39.942,4523
"E01014186",19.316,14776
"E01014187",23.155,11948
"E01014188",11.003,23005
"E01014150",13.558,20100
"E01014151",37.494,5298
"E01014152",37.711,5222
"E01014153",31.411,7563
"E01014154",20.912,13533
"E01014155",28.254,9044
"E01014181",3.172,31973
"E01014182",3.75,31523
"E01014183",6.468,28631
"E01014184",15.936,17692
"E01014146",16.347,17351
"E01014147",10.892,23126
"E01014156",27.712,9338
"E01014157",10.705,23366
"E01014158",22.706,12259
"E01014124",47.626,2668
"E01014163",58.706,1046
"E01014164",56.411,1293
"E01014165",52.326,1831
"E01014166",23.767,11568
"E01014191",25.304,10701
"E01014192",26.241,10157
"E01014193",35.111,6107
"E01014194",33.333,6790
"E01014195",9.687,24597
"E01014196",34.359,6389
"E01014119",16.598,17117
"E01014120",44.617,3271
"E01014121",22.572,12340
"E01014122",24.323,11252
"E01014123",8.703,25833
"E01014106",26.462,10030
"E01014107",9.232,25169
"E01014108",64.447,575
"E01014109",21.226,13285
"E01014110",62.162,745
"E01014197",52.396,1817
"E01014198",65.761,496
"E01014199",38.561,4937
"E01014200",54.707,1515
"E01014201",59.169,997
"E01014159",31.399,7568
"E01014160",10.158,24010
"E01014161",23.991,11432
"E01014162",42.898,3682
"E01014115",43.181,3610
"E01014116",48.862,2444
"E01014117",13.925,19705
"E01014118",64.332,582
"E01021997",46.125,2948
"E01021998",43.229,3599
"E01021999",25.678,10484
"E01022001",47.066,2768
"E01022000",15.735,17877
"E01022006",35.526,5940
"E01022007",27.896,9228
"E01033051",30.139,8181
"E01021978",13.124,20549
"E01022013",5.94,29254
"E01022014",20.42,13898
"E01022015",10.327,23809
"E01022019",30.433,8020
"E01022020",12.069,21724
"E01022021",18.725,15289
"E01021991",14.103,19524
"E01021992",20.348,13944
"E01022002",16.82,16905
"E01022004",18.687,15317
"E01022005",10.519,23593
"E01022028",25.377,10657
"E01021971",12.65,21066
"E01021972",13.279,20386
"E01022051",20.737,13670
"E01022052",10.849,23191
"E01021985",12.339,21409
"E01021986",16.366,17322
"E01022054",34.173,6467
"E01022055",33.418,6744
"E01022056",40.152,4465
"E01021973",8.299,26355
"E01021974",29.705,8375
"E01022016",23.748,11588
"E01022017",21.303,13235
"E01022018",24.498,11146
"E01021987",12.738,20974
"E01021994",18.718,15294
"E01021995",9.549,24767
"E01021996",20.362,13939
"E01022009",19.985,14258
"E01022010",16.991,16762
"E01022011",23.459,11768
"E01022012",24.141,11352
"E01021967",11.981,21826
"E01021983",12.487,21228
"E01021993",11.442,22466
"E01022053",14.465,19174
"E01021984",22.422,12450
