"Year","Month","Day","MSOA Code","MSOA Name","0-74","75+"
2006,6,5,"E02000580","Kensington and Chelsea 004",1,0
2006,6,5,"E02000583","Kensington and Chelsea 007",1,0
2006,6,5,"E02000590","Kensington and Chelsea 014",0,1
2006,6,5,"E02000595","Kensington and Chelsea 019",0,1
2006,6,5,"E02000599","Kingston upon Thames 002",1,0
2006,6,5,"E02000607","Kingston upon Thames 010",1,0
2006,6,5,"E02000615","Kingston upon Thames 018",0,1
2006,6,5,"E02000621","Lambeth 004",1,1
2006,6,5,"E02000627","Lambeth 010",1,0
2006,6,5,"E02000641","Lambeth 024",1,0
2006,6,5,"E02000647","Lambeth 030",0,1
2006,6,5,"E02000648","Lambeth 031",1,1
2006,6,5,"E02000663","Lewisham 011",1,0
2006,6,5,"E02000686","Lewisham 034",1,0
2006,6,5,"E02000696","Merton 008",3,0
2006,6,5,"E02000709","Merton 021",0,1
2006,6,5,"E02000710","Merton 022",0,1
2006,6,5,"E02000711","Merton 023",1,0
2006,6,5,"E02000722","Newham 009",0,1
2006,6,5,"E02000725","Newham 012",1,0
2006,6,5,"E02000728","Newham 015",1,0
2006,6,5,"E02000735","Newham 022",1,0
2006,6,5,"E02000737","Newham 024",1,0
2006,6,5,"E02000743","Newham 030",1,0
2006,6,5,"E02000770","Redbridge 020",0,1
2006,6,5,"E02000772","Redbridge 022",0,1
2006,6,5,"E02000782","Redbridge 032",1,0
2006,6,5,"E02000789","Richmond upon Thames 006",0,1
2006,6,5,"E02000792","Richmond upon Thames 009",0,1
2006,6,5,"E02000796","Richmond upon Thames 013",0,1
2006,6,5,"E02000800","Richmond upon Thames 017",1,0
2006,6,5,"E02000805","Richmond upon Thames 022",1,0
2006,6,5,"E02000807","Southwark 001",0,1
2006,6,5,"E02000814","Southwark 008",1,1
2006,6,5,"E02000824","Southwark 018",1,0
2006,6,5,"E02000853","Sutton 014",1,0
2006,6,5,"E02000873","Tower Hamlets 010",0,1
2006,6,5,"E02000898","Waltham Forest 004",1,0
2006,6,5,"E02000904","Waltham Forest 010",1,0
2006,6,5,"E02000912","Waltham Forest 018",0,1
2006,6,5,"E02000913","Waltham Forest 019",1,0
2006,6,5,"E02000924","Wandsworth 002",0,1
2006,6,5,"E02000934","Wandsworth 012",1,0
2006,6,5,"E02000939","Wandsworth 017",0,1
2006,6,5,"E02000955","Wandsworth 033",1,0
2006,6,5,"E02000960","Westminster 001",0,1
2006,6,5,"E02006787","Bromley 041",0,1
2006,6,5,"E02006801","Lambeth 036",1,0
2006,6,5,"E02006836","Sutton 025",0,1
2006,6,5,"E02006918","Hackney 028",0,1
2006,6,5,"E02006925","Redbridge 036",2,0
2006,6,6,"E02000007","Barking and Dagenham 006",0,1
2006,6,6,"E02000008","Barking and Dagenham 007",0,1
2006,6,6,"E02000011","Barking and Dagenham 010",0,1
2006,6,6,"E02000012","Barking and Dagenham 011",1,0
2006,6,6,"E02000018","Barking and Dagenham 017",0,1
2006,6,6,"E02000019","Barking and Dagenham 018",1,0
2006,6,6,"E02000020","Barking and Dagenham 019",1,0
2006,6,6,"E02000021","Barking and Dagenham 020",0,1
2006,6,6,"E02000025","Barnet 002",0,1
2006,6,6,"E02000027","Barnet 004",1,0
2006,6,6,"E02000052","Barnet 029",0,1
2006,6,6,"E02000067","Bexley 003",1,0
2006,6,6,"E02000085","Bexley 021",1,1
2006,6,6,"E02000091","Bexley 027",1,1
2006,6,6,"E02000095","Brent 003",0,1
2006,6,6,"E02000098","Brent 006",1,0
2006,6,6,"E02000126","Brent 034",0,1
2006,6,6,"E02000160","Bromley 034",0,1
2006,6,6,"E02000167","Camden 002",1,0
2006,6,6,"E02000179","Camden 014",0,1
2006,6,6,"E02000194","Croydon 001",1,1
2006,6,6,"E02000217","Croydon 024",0,1
2006,6,6,"E02000228","Croydon 035",0,1
2006,6,6,"E02000246","Ealing 009",1,0
2006,6,6,"E02000248","Ealing 011",2,0
2006,6,6,"E02000249","Ealing 012",1,0
2006,6,6,"E02000254","Ealing 017",1,1
2006,6,6,"E02000255","Ealing 018",0,1
2006,6,6,"E02000264","Ealing 027",0,1
2006,6,6,"E02000266","Ealing 029",1,0
2006,6,6,"E02000278","Enfield 002",0,1
2006,6,6,"E02000280","Enfield 004",1,0
2006,6,6,"E02000284","Enfield 008",0,2
2006,6,6,"E02000285","Enfield 009",1,0
2006,6,6,"E02000286","Enfield 010",0,1
2006,6,6,"E02000291","Enfield 015",1,0
2006,6,6,"E02000315","Greenwich 003",1,0
2006,6,6,"E02000324","Greenwich 012",0,1
2006,6,6,"E02000326","Greenwich 014",0,1
2006,6,6,"E02000339","Greenwich 027",0,1
2006,6,6,"E02000376","Hammersmith and Fulham 005",1,1
2006,6,6,"E02000377","Hammersmith and Fulham 006",1,0
2006,6,6,"E02000383","Hammersmith and Fulham 012",0,1
2006,6,6,"E02000392","Hammersmith and Fulham 021",1,0
2006,6,6,"E02000407","Haringey 011",0,1
2006,6,6,"E02000412","Haringey 016",1,0
2006,6,6,"E02000414","Haringey 018",1,0
2006,6,6,"E02000422","Haringey 026",0,1
2006,6,6,"E02000437","Harrow 005",1,0
2006,6,6,"E02000438","Harrow 006",1,0
2006,6,6,"E02000445","Harrow 013",1,0
2006,6,6,"E02000463","Harrow 031",0,1
2006,6,6,"E02000467","Havering 004",0,1
2006,6,6,"E02000472","Havering 009",0,1
2006,6,6,"E02000474","Havering 011",0,1
2006,6,6,"E02000475","Havering 012",0,1
2006,6,6,"E02000507","Hillingdon 014",0,1
2006,6,6,"E02000509","Hillingdon 016",1,0
2006,6,6,"E02000513","Hillingdon 020",0,1
2006,6,6,"E02000524","Hillingdon 031",1,0
2006,6,6,"E02000532","Hounslow 007",1,0
2006,6,6,"E02000540","Hounslow 015",1,0
2006,6,6,"E02000553","Hounslow 028",0,1
2006,6,6,"E02000557","Islington 004",0,1
2006,6,6,"E02000571","Islington 018",1,0
2006,6,6,"E02000594","Kensington and Chelsea 018",0,2
2006,6,6,"E02000598","Kingston upon Thames 001",0,1
2006,6,6,"E02000604","Kingston upon Thames 007",1,0
2006,6,6,"E02000609","Kingston upon Thames 012",0,1
2006,6,6,"E02000610","Kingston upon Thames 013",1,1
2006,6,6,"E02000612","Kingston upon Thames 015",0,1
2006,6,6,"E02000624","Lambeth 007",1,0
2006,6,6,"E02000629","Lambeth 012",1,0
2006,6,6,"E02000640","Lambeth 023",1,0
2006,6,6,"E02000643","Lambeth 026",1,0
2006,6,6,"E02000649","Lambeth 032",1,1
2006,6,6,"E02000654","Lewisham 002",1,0
2006,6,6,"E02000657","Lewisham 005",0,1
2006,6,6,"E02000681","Lewisham 029",1,1
2006,6,6,"E02000686","Lewisham 034",0,1
2006,6,6,"E02000698","Merton 010",0,1
2006,6,6,"E02000699","Merton 011",0,1
2006,6,6,"E02000710","Merton 022",0,1
2006,6,6,"E02000712","Merton 024",0,1
2006,6,6,"E02000731","Newham 018",1,0
2006,6,6,"E02000738","Newham 025",0,1
2006,6,6,"E02000781","Redbridge 031",1,0
2006,6,6,"E02000791","Richmond upon Thames 008",1,0
2006,6,6,"E02000813","Southwark 007",0,1
2006,6,6,"E02000818","Southwark 012",0,1
2006,6,6,"E02000821","Southwark 015",1,0
2006,6,6,"E02000827","Southwark 021",1,0
2006,6,6,"E02000831","Southwark 025",0,1
2006,6,6,"E02000836","Southwark 030",0,1
2006,6,6,"E02000839","Southwark 033",0,1
2006,6,6,"E02000842","Sutton 003",1,0
2006,6,6,"E02000846","Sutton 007",0,1
2006,6,6,"E02000848","Sutton 009",1,0
2006,6,6,"E02000855","Sutton 016",0,1
2006,6,6,"E02000857","Sutton 018",0,1
2006,6,6,"E02000877","Tower Hamlets 014",1,0
2006,6,6,"E02000878","Tower Hamlets 015",1,0
2006,6,6,"E02000879","Tower Hamlets 016",0,1
2006,6,6,"E02000898","Waltham Forest 004",1,0
2006,6,6,"E02000900","Waltham Forest 006",0,1
2006,6,6,"E02000901","Waltham Forest 007",0,1
2006,6,6,"E02000906","Waltham Forest 012",0,1
2006,6,6,"E02000911","Waltham Forest 017",1,0
2006,6,6,"E02000912","Waltham Forest 018",0,1
2006,6,6,"E02000917","Waltham Forest 023",1,0
2006,6,6,"E02000928","Wandsworth 006",0,1
2006,6,6,"E02000933","Wandsworth 011",0,1
2006,6,6,"E02000940","Wandsworth 018",0,1
2006,6,6,"E02000964","Westminster 005",0,1
2006,6,6,"E02000967","Westminster 008",1,0
2006,6,6,"E02000980","Westminster 021",0,1
2006,6,6,"E02006784","Lewisham 038",1,0
2006,6,6,"E02006793","Enfield 037",0,1
2006,6,6,"E02006794","Haringey 037",0,1
2006,6,6,"E02006836","Sutton 025",0,2
2006,6,6,"E02006921","Hackney 029",0,2
2006,6,7,"E02000010","Barking and Dagenham 009",1,0
2006,6,7,"E02000024","Barnet 001",0,1
2006,6,7,"E02000035","Barnet 012",1,0
2006,6,7,"E02000038","Barnet 015",1,0
2006,6,7,"E02000041","Barnet 018",1,0
2006,6,7,"E02000053","Barnet 030",1,0
2006,6,7,"E02000055","Barnet 032",0,1
2006,6,7,"E02000058","Barnet 035",0,1
2006,6,7,"E02000072","Bexley 008",1,0
2006,6,7,"E02000073","Bexley 009",0,1
2006,6,7,"E02000075","Bexley 011",0,1
2006,6,7,"E02000080","Bexley 016",1,0
2006,6,7,"E02000082","Bexley 018",1,0
2006,6,7,"E02000093","Brent 001",0,1
2006,6,7,"E02000101","Brent 009",0,1
2006,6,7,"E02000107","Brent 015",1,0
2006,6,7,"E02000109","Brent 017",0,1
2006,6,7,"E02000111","Brent 019",0,1
2006,6,7,"E02000124","Brent 032",0,1
2006,6,7,"E02000130","Bromley 004",1,0
2006,6,7,"E02000144","Bromley 018",1,0
2006,6,7,"E02000150","Bromley 024",0,1
2006,6,7,"E02000154","Bromley 028",0,1
2006,6,7,"E02000166","Camden 001",1,0
2006,6,7,"E02000176","Camden 011",0,1
2006,6,7,"E02000182","Camden 017",0,1
2006,6,7,"E02000184","Camden 019",1,0
2006,6,7,"E02000196","Croydon 003",0,1
2006,6,7,"E02000204","Croydon 011",1,0
2006,6,7,"E02000206","Croydon 013",1,0
2006,6,7,"E02000213","Croydon 020",1,0
2006,6,7,"E02000216","Croydon 023",0,1
2006,6,7,"E02000220","Croydon 027",1,0
2006,6,7,"E02000222","Croydon 029",0,1
2006,6,7,"E02000227","Croydon 034",1,1
2006,6,7,"E02000242","Ealing 005",0,1
2006,6,7,"E02000253","Ealing 016",0,1
2006,6,7,"E02000256","Ealing 019",0,1
2006,6,7,"E02000261","Ealing 024",0,2
2006,6,7,"E02000275","Ealing 038",1,0
2006,6,7,"E02000280","Enfield 004",0,1
2006,6,7,"E02000288","Enfield 012",1,0
2006,6,7,"E02000290","Enfield 014",1,0
2006,6,7,"E02000296","Enfield 020",1,0
2006,6,7,"E02000297","Enfield 021",0,1
2006,6,7,"E02000318","Greenwich 006",0,1
2006,6,7,"E02000320","Greenwich 008",0,1
2006,6,7,"E02000333","Greenwich 021",0,1
2006,6,7,"E02000344","Greenwich 032",0,2
2006,6,7,"E02000347","Hackney 003",1,0
2006,6,7,"E02000375","Hammersmith and Fulham 004",1,0
2006,6,7,"E02000402","Haringey 006",1,0
2006,6,7,"E02000410","Haringey 014",1,0
2006,6,7,"E02000427","Haringey 031",1,0
2006,6,7,"E02000429","Haringey 033",1,0
2006,6,7,"E02000435","Harrow 003",0,1
2006,6,7,"E02000441","Harrow 009",0,1
2006,6,7,"E02000444","Harrow 012",0,2
2006,6,7,"E02000451","Harrow 019",0,1
2006,6,7,"E02000452","Harrow 020",0,1
2006,6,7,"E02000466","Havering 003",1,0
2006,6,7,"E02000470","Havering 007",0,1
2006,6,7,"E02000475","Havering 012",0,1
2006,6,7,"E02000480","Havering 017",1,1
2006,6,7,"E02000488","Havering 025",1,0
2006,6,7,"E02000507","Hillingdon 014",1,0
2006,6,7,"E02000518","Hillingdon 025",0,1
2006,6,7,"E02000532","Hounslow 007",0,1
2006,6,7,"E02000533","Hounslow 008",1,1
2006,6,7,"E02000539","Hounslow 014",1,0
2006,6,7,"E02000544","Hounslow 019",0,1
2006,6,7,"E02000545","Hounslow 020",0,1
2006,6,7,"E02000562","Islington 009",1,0
2006,6,7,"E02000565","Islington 012",1,0
2006,6,7,"E02000569","Islington 016",1,0
2006,6,7,"E02000571","Islington 018",1,0
2006,6,7,"E02000573","Islington 020",0,1
2006,6,7,"E02000602","Kingston upon Thames 005",1,0
2006,6,7,"E02000604","Kingston upon Thames 007",1,0
2006,6,7,"E02000612","Kingston upon Thames 015",1,2
2006,6,7,"E02000646","Lambeth 029",1,0
2006,6,7,"E02000651","Lambeth 034",0,1
2006,6,7,"E02000655","Lewisham 003",0,1
2006,6,7,"E02000678","Lewisham 026",1,0
2006,6,7,"E02000680","Lewisham 028",0,1
2006,6,7,"E02000695","Merton 007",0,1
2006,6,7,"E02000718","Newham 005",0,1
2006,6,7,"E02000724","Newham 011",0,1
2006,6,7,"E02000749","Newham 036",0,1
2006,6,7,"E02000751","Redbridge 001",0,1
2006,6,7,"E02000757","Redbridge 007",0,1
2006,6,7,"E02000759","Redbridge 009",1,1
2006,6,7,"E02000764","Redbridge 014",1,1
2006,6,7,"E02000773","Redbridge 023",0,1
2006,6,7,"E02000777","Redbridge 027",0,1
2006,6,7,"E02000785","Richmond upon Thames 002",0,1
2006,6,7,"E02000802","Richmond upon Thames 019",0,1
2006,6,7,"E02000809","Southwark 003",0,1
2006,6,7,"E02000824","Southwark 018",1,0
2006,6,7,"E02000830","Southwark 024",0,1
2006,6,7,"E02000851","Sutton 012",0,1
2006,6,7,"E02000852","Sutton 013",0,1
2006,6,7,"E02000855","Sutton 016",0,1
2006,6,7,"E02000857","Sutton 018",1,1
2006,6,7,"E02000861","Sutton 022",1,0
2006,6,7,"E02000864","Tower Hamlets 001",0,1
2006,6,7,"E02000867","Tower Hamlets 004",1,0
2006,6,7,"E02000881","Tower Hamlets 018",1,0
2006,6,7,"E02000889","Tower Hamlets 026",0,1
2006,6,7,"E02000896","Waltham Forest 002",0,1
2006,6,7,"E02000907","Waltham Forest 013",1,0
2006,6,7,"E02000914","Waltham Forest 020",0,1
2006,6,7,"E02000915","Waltham Forest 021",1,0
2006,6,7,"E02000917","Waltham Forest 023",1,0
2006,6,7,"E02000922","Waltham Forest 028",0,1
2006,6,7,"E02000928","Wandsworth 006",1,0
2006,6,7,"E02000948","Wandsworth 026",1,0
2006,6,7,"E02000954","Wandsworth 032",1,0
2006,6,7,"E02000975","Westminster 016",1,0
2006,6,7,"E02000980","Westminster 021",0,1
2006,6,7,"E02000983","Westminster 024",0,1
2006,6,7,"E02006786","Greenwich 033",0,1
2006,6,7,"E02006788","Croydon 045",0,1
2006,6,7,"E02006789","Bromley 042",0,1
2006,6,7,"E02006798","Lewisham 039",1,0
2006,6,8,"E02000021","Barking and Dagenham 020",0,1
2006,6,8,"E02000031","Barnet 008",1,2
2006,6,8,"E02000034","Barnet 011",2,0
2006,6,8,"E02000036","Barnet 013",1,0
2006,6,8,"E02000039","Barnet 016",0,1
2006,6,8,"E02000060","Barnet 037",1,1
2006,6,8,"E02000061","Barnet 038",0,1
2006,6,8,"E02000073","Bexley 009",1,0
2006,6,8,"E02000077","Bexley 013",0,1
2006,6,8,"E02000079","Bexley 015",1,0
2006,6,8,"E02000081","Bexley 017",1,0
2006,6,8,"E02000083","Bexley 019",2,0
2006,6,8,"E02000095","Brent 003",1,1
2006,6,8,"E02000099","Brent 007",0,1
2006,6,8,"E02000123","Brent 031",2,0
2006,6,8,"E02000140","Bromley 014",0,1
2006,6,8,"E02000149","Bromley 023",0,1
2006,6,8,"E02000152","Bromley 026",0,1
2006,6,8,"E02000155","Bromley 029",0,2
2006,6,8,"E02000156","Bromley 030",1,0
2006,6,8,"E02000159","Bromley 033",1,0
2006,6,8,"E02000168","Camden 003",1,0
2006,6,8,"E02000174","Camden 009",0,1
2006,6,8,"E02000178","Camden 013",1,0
2006,6,8,"E02000215","Croydon 022",0,1
2006,6,8,"E02000221","Croydon 028",0,1
2006,6,8,"E02000228","Croydon 035",1,0
2006,6,8,"E02000230","Croydon 037",1,1
2006,6,8,"E02000237","Croydon 044",0,1
2006,6,8,"E02000250","Ealing 013",0,1
2006,6,8,"E02000253","Ealing 016",2,0
2006,6,8,"E02000255","Ealing 018",1,0
2006,6,8,"E02000257","Ealing 020",0,1
2006,6,8,"E02000261","Ealing 024",0,1
2006,6,8,"E02000264","Ealing 027",0,1
2006,6,8,"E02000266","Ealing 029",1,0
2006,6,8,"E02000274","Ealing 037",0,1
2006,6,8,"E02000278","Enfield 002",0,1
2006,6,8,"E02000289","Enfield 013",0,1
2006,6,8,"E02000295","Enfield 019",0,1
2006,6,8,"E02000296","Enfield 020",1,0
2006,6,8,"E02000300","Enfield 024",0,1
2006,6,8,"E02000323","Greenwich 011",0,1
2006,6,8,"E02000328","Greenwich 016",0,1
2006,6,8,"E02000339","Greenwich 027",0,1
2006,6,8,"E02000377","Hammersmith and Fulham 006",1,0
2006,6,8,"E02000383","Hammersmith and Fulham 012",0,2
2006,6,8,"E02000436","Harrow 004",1,0
2006,6,8,"E02000464","Havering 001",1,0
2006,6,8,"E02000472","Havering 009",0,1
2006,6,8,"E02000474","Havering 011",0,1
2006,6,8,"E02000483","Havering 020",1,0
2006,6,8,"E02000488","Havering 025",0,1
2006,6,8,"E02000500","Hillingdon 007",1,0
2006,6,8,"E02000502","Hillingdon 009",1,0
2006,6,8,"E02000512","Hillingdon 019",0,1
2006,6,8,"E02000520","Hillingdon 027",0,1
2006,6,8,"E02000535","Hounslow 010",1,0
2006,6,8,"E02000546","Hounslow 021",1,0
2006,6,8,"E02000549","Hounslow 024",1,0
2006,6,8,"E02000556","Islington 003",1,0
2006,6,8,"E02000562","Islington 009",1,0
2006,6,8,"E02000569","Islington 016",0,1
2006,6,8,"E02000571","Islington 018",1,0
2006,6,8,"E02000573","Islington 020",1,0
2006,6,8,"E02000581","Kensington and Chelsea 005",1,0
2006,6,8,"E02000586","Kensington and Chelsea 010",0,1
2006,6,8,"E02000593","Kensington and Chelsea 017",1,0
2006,6,8,"E02000594","Kensington and Chelsea 018",0,1
2006,6,8,"E02000620","Lambeth 003",0,1
2006,6,8,"E02000622","Lambeth 005",1,0
2006,6,8,"E02000626","Lambeth 009",1,0
2006,6,8,"E02000627","Lambeth 010",1,0
2006,6,8,"E02000629","Lambeth 012",0,1
2006,6,8,"E02000631","Lambeth 014",1,0
2006,6,8,"E02000635","Lambeth 018",1,0
2006,6,8,"E02000638","Lambeth 021",0,1
2006,6,8,"E02000644","Lambeth 027",0,1
2006,6,8,"E02000653","Lewisham 001",0,1
2006,6,8,"E02000662","Lewisham 010",0,1
2006,6,8,"E02000664","Lewisham 012",0,1
2006,6,8,"E02000665","Lewisham 013",1,1
2006,6,8,"E02000666","Lewisham 014",0,1
2006,6,8,"E02000670","Lewisham 018",1,0
2006,6,8,"E02000671","Lewisham 019",0,1
2006,6,8,"E02000679","Lewisham 027",0,1
2006,6,8,"E02000683","Lewisham 031",1,0
2006,6,8,"E02000692","Merton 004",0,1
2006,6,8,"E02000701","Merton 013",1,0
2006,6,8,"E02000704","Merton 016",0,1
2006,6,8,"E02000712","Merton 024",0,1
2006,6,8,"E02000713","Merton 025",1,0
2006,6,8,"E02000715","Newham 002",1,0
2006,6,8,"E02000716","Newham 003",0,1
2006,6,8,"E02000729","Newham 016",0,1
2006,6,8,"E02000732","Newham 019",1,0
2006,6,8,"E02000745","Newham 032",1,0
2006,6,8,"E02000751","Redbridge 001",0,1
2006,6,8,"E02000755","Redbridge 005",0,1
2006,6,8,"E02000769","Redbridge 019",0,1
2006,6,8,"E02000777","Redbridge 027",1,0
2006,6,8,"E02000784","Richmond upon Thames 001",0,1
2006,6,8,"E02000789","Richmond upon Thames 006",0,1
2006,6,8,"E02000790","Richmond upon Thames 007",1,0
2006,6,8,"E02000793","Richmond upon Thames 010",0,1
2006,6,8,"E02000796","Richmond upon Thames 013",1,0
2006,6,8,"E02000815","Southwark 009",0,1
2006,6,8,"E02000822","Southwark 016",1,0
2006,6,8,"E02000857","Sutton 018",1,0
2006,6,8,"E02000864","Tower Hamlets 001",0,1
2006,6,8,"E02000865","Tower Hamlets 002",1,0
2006,6,8,"E02000879","Tower Hamlets 016",0,1
2006,6,8,"E02000883","Tower Hamlets 020",0,1
2006,6,8,"E02000896","Waltham Forest 002",0,1
2006,6,8,"E02000900","Waltham Forest 006",0,1
2006,6,8,"E02000912","Waltham Forest 018",1,0
2006,6,8,"E02000929","Wandsworth 007",0,1
2006,6,8,"E02000938","Wandsworth 016",0,1
2006,6,8,"E02000946","Wandsworth 024",0,1
2006,6,8,"E02000968","Westminster 009",0,1
2006,6,8,"E02000973","Westminster 014",1,0
2006,6,8,"E02006783","Lewisham 037",1,0
2006,6,8,"E02006785","Bexley 029",0,1
2006,6,8,"E02006927","Greenwich 034",1,0
2006,6,9,"E02000002","Barking and Dagenham 001",0,1
2006,6,9,"E02000007","Barking and Dagenham 006",1,0
2006,6,9,"E02000019","Barking and Dagenham 018",1,0
2006,6,9,"E02000023","Barking and Dagenham 022",0,1
2006,6,9,"E02000024","Barnet 001",1,1
2006,6,9,"E02000033","Barnet 010",0,1
2006,6,9,"E02000034","Barnet 011",1,0
2006,6,9,"E02000037","Barnet 014",0,1
2006,6,9,"E02000051","Barnet 028",2,0
2006,6,9,"E02000054","Barnet 031",1,0
2006,6,9,"E02000055","Barnet 032",0,1
2006,6,9,"E02000056","Barnet 033",0,1
2006,6,9,"E02000059","Barnet 036",0,1
2006,6,9,"E02000072","Bexley 008",0,1
2006,6,9,"E02000090","Bexley 026",0,1
2006,6,9,"E02000100","Brent 008",1,0
2006,6,9,"E02000103","Brent 011",0,1
2006,6,9,"E02000114","Brent 022",0,1
2006,6,9,"E02000117","Brent 025",0,1
2006,6,9,"E02000127","Bromley 001",1,0
2006,6,9,"E02000130","Bromley 004",0,1
2006,6,9,"E02000138","Bromley 012",0,1
2006,6,9,"E02000139","Bromley 013",0,1
2006,6,9,"E02000144","Bromley 018",0,1
2006,6,9,"E02000153","Bromley 027",1,0
2006,6,9,"E02000155","Bromley 029",1,0
2006,6,9,"E02000174","Camden 009",0,1
2006,6,9,"E02000175","Camden 010",1,0
2006,6,9,"E02000185","Camden 020",1,0
2006,6,9,"E02000195","Croydon 002",0,1
2006,6,9,"E02000221","Croydon 028",1,0
2006,6,9,"E02000222","Croydon 029",0,1
2006,6,9,"E02000229","Croydon 036",1,0
2006,6,9,"E02000231","Croydon 038",1,0
2006,6,9,"E02000233","Croydon 040",0,1
2006,6,9,"E02000236","Croydon 043",0,1
2006,6,9,"E02000240","Ealing 003",1,0
2006,6,9,"E02000246","Ealing 009",0,1
2006,6,9,"E02000251","Ealing 014",1,0
2006,6,9,"E02000262","Ealing 025",0,1
2006,6,9,"E02000263","Ealing 026",1,0
2006,6,9,"E02000264","Ealing 027",0,1
2006,6,9,"E02000265","Ealing 028",1,0
2006,6,9,"E02000266","Ealing 029",0,1
2006,6,9,"E02000282","Enfield 006",1,0
2006,6,9,"E02000299","Enfield 023",1,0
2006,6,9,"E02000309","Enfield 033",1,0
2006,6,9,"E02000333","Greenwich 021",0,1
2006,6,9,"E02000335","Greenwich 023",1,1
2006,6,9,"E02000337","Greenwich 025",1,0
2006,6,9,"E02000341","Greenwich 029",1,0
2006,6,9,"E02000342","Greenwich 030",0,1
2006,6,9,"E02000344","Greenwich 032",0,1
2006,6,9,"E02000352","Hackney 008",0,1
2006,6,9,"E02000366","Hackney 022",0,1
2006,6,9,"E02000379","Hammersmith and Fulham 008",1,0
2006,6,9,"E02000402","Haringey 006",0,1
2006,6,9,"E02000404","Haringey 008",0,1
2006,6,9,"E02000410","Haringey 014",0,1
2006,6,9,"E02000423","Haringey 027",0,1
2006,6,9,"E02000433","Harrow 001",1,0
2006,6,9,"E02000456","Harrow 024",1,0
2006,6,9,"E02000463","Harrow 031",0,1
2006,6,9,"E02000475","Havering 012",1,0
2006,6,9,"E02000478","Havering 015",0,1
2006,6,9,"E02000481","Havering 018",0,1
2006,6,9,"E02000483","Havering 020",0,1
2006,6,9,"E02000489","Havering 026",0,1
2006,6,9,"E02000497","Hillingdon 004",1,0
2006,6,9,"E02000501","Hillingdon 008",0,1
2006,6,9,"E02000502","Hillingdon 009",1,0
2006,6,9,"E02000507","Hillingdon 014",2,0
2006,6,9,"E02000523","Hillingdon 030",1,0
2006,6,9,"E02000531","Hounslow 006",0,1
2006,6,9,"E02000536","Hounslow 011",0,1
2006,6,9,"E02000538","Hounslow 013",0,1
2006,6,9,"E02000545","Hounslow 020",0,1
2006,6,9,"E02000546","Hounslow 021",1,0
2006,6,9,"E02000549","Hounslow 024",1,0
2006,6,9,"E02000553","Hounslow 028",1,2
2006,6,9,"E02000567","Islington 014",0,1
2006,6,9,"E02000579","Kensington and Chelsea 003",0,1
2006,6,9,"E02000587","Kensington and Chelsea 011",0,1
2006,6,9,"E02000600","Kingston upon Thames 003",0,1
2006,6,9,"E02000601","Kingston upon Thames 004",1,0
2006,6,9,"E02000603","Kingston upon Thames 006",1,0
2006,6,9,"E02000622","Lambeth 005",1,0
2006,6,9,"E02000627","Lambeth 010",1,0
2006,6,9,"E02000660","Lewisham 008",0,2
2006,6,9,"E02000669","Lewisham 017",1,0
2006,6,9,"E02000671","Lewisham 019",0,1
2006,6,9,"E02000680","Lewisham 028",0,1
2006,6,9,"E02000704","Merton 016",1,0
2006,6,9,"E02000709","Merton 021",0,1
2006,6,9,"E02000711","Merton 023",1,0
2006,6,9,"E02000713","Merton 025",1,0
2006,6,9,"E02000715","Newham 002",0,1
2006,6,9,"E02000716","Newham 003",1,0
2006,6,9,"E02000721","Newham 008",1,0
2006,6,9,"E02000736","Newham 023",0,1
2006,6,9,"E02000756","Redbridge 006",0,1
2006,6,9,"E02000770","Redbridge 020",1,0
2006,6,9,"E02000774","Redbridge 024",1,0
2006,6,9,"E02000779","Redbridge 029",1,0
2006,6,9,"E02000781","Redbridge 031",1,0
2006,6,9,"E02000783","Redbridge 033",0,1
2006,6,9,"E02000787","Richmond upon Thames 004",1,0
2006,6,9,"E02000789","Richmond upon Thames 006",1,0
2006,6,9,"E02000813","Southwark 007",0,1
